NO,Project,commenttext,label,commenttype
700,camel,"// TODO: Routes are temporary disalbed until we get the code in // InstrumentationLifecycleStrategy fixed //s = mbsc.queryNames(new ObjectName(domainName + "":type=routes,*""), null); //assertEquals(""Could not find 1 route: "" + s, 1, s.size());",Test,14
701,camel,// TODO: setting failure handled should only be if we used a failure processor // we could not process the exchange so we let the failure processor handled it,Design,14
702,camel,// TODO: Should aggregate on the fly as well,Requirement,14
703,camel,// TODO: should also work with default error handler when // stream cache is enabled as well,Defect,14
704,camel,"// TODO: Should also work with DLC // errorHandler(deadLetterChannel(""mock:dead"").disableRedelivery());",Defect,14
705,camel,"// TODO: Should also work with DLC // will be possible when we remove the AsyncProcessor so the processing logic // is much easier to deal with // errorHandler(deadLetterChannel(""mock:dead"").disableRedelivery());",Defect,14
706,camel,// TODO: should be async,Requirement,14
707,camel,// TODO: Should be named newExchangeRef instead of processorRef (Camel 3.0),Design,14
708,camel,// TODO: Should be suppored by NewFile,Requirement,14
709,camel,// TODO: Should be TRACE,Requirement,14
710,camel,"// TODO: should fail // fail(""Should throw an exception"");",Defect,14
711,camel,// TODO: Should leverage AsyncProcessor,Requirement,14
712,camel,"// TODO: Should not use hardcoded port numbers, but the AvailablePortFinder",Requirement,14
713,camel,// TODO: should not use that,Requirement,14
714,camel,// TODO: should support async routing engine,Requirement,14
715,camel,// TODO: Should support async routing engine // we may need the same bridge as we do with InterceptStrategy in DefaultChannel,Requirement,14
716,camel,// TODO: should use Camel's ClassResolver for classloading,Requirement,14
717,camel,// TODO: should we not thrown an excpetion to not allow it to startup,Requirement,14
718,camel,// TODO: Should we not unsubscribe first?,Requirement,14
719,camel,// TODO: Should we support multiple single steps?,Requirement,14
720,camel,// TODO: should we throw an exception instead?,Requirement,14
721,camel,// TODO: slightly different to a clone as it uses the constructor,Design,14
722,camel,// TODO: Split into multiple files so it doesnt take 3 min to run,Requirement,14
723,camel,// TODO: Stream is not supported,Requirement,14
724,camel,// TODO: Support async routing engine,Requirement,14
725,camel,// TODO: support attachments,Requirement,14
726,camel,// TODO: support on consumer // - validate routes on same port cannot have different SSL etc // - urlrewrite,Requirement,14
727,camel,// TODO: support some of these options?,Requirement,14
728,camel,// TODO: support that bridge option // TODO: more unit tests,Test,14
729,camel,// TODO: The delay is in some cases never triggered - see CAMEL-663,Defect,14
730,camel,// TODO: The max wait response should be configurable,Requirement,14
731,camel,// TODO: The setter should be a plain setter. // this logic should be moved to // org.apache.camel.model.rest.RestDefinition.asRouteDefinition(),Design,14
732,camel,// TODO: the while loop method should be refactored a bit so its more higher level so the // code is easier to read and understand,Design,14
733,camel,"// TODO: There could potential be routeId clash as well, so we should check for that as well",Design,14
734,camel,// TODO: There must be a better way than depend on spring for registering a servlet into OSGi!,Design,14
735,camel,// TODO: There should be a switch to enable/disable using this security hack,Requirement,14
736,camel,"// TODO: this badly needs some refactoring // mojo.createClassLoader creates a URLClassLoader with whatever is // in // ${project.testClasspathElements}, reason why we don't see all // converters // in the report. First we need a list of classpath elements the // user // could customize via plugin configuration, and elements of that // list // be added to the URLClassLoader. This should also be factored out // into // a utility class. // TODO: there is some interference with the site plugin that needs // investigated.",Design,14
737,camel,// TODO: This class is not used,Design,14
738,camel,// TODO: This class should extends ServiceSupport so we can cleanup recipientList when stopping,Design,14
739,camel,"// TODO: This code is not covered by existing unit test in camel-core, need to be tested",Test,14
740,camel,"// TODO: This code should be looked at, the parent stuff is might not needed",Design,14
741,camel,// TODO: this exception should not be there // ignore,Design,14
742,camel,// TODO: this executor should also be shutdown when CamelContext stops,Requirement,14
743,camel,// TODO: This interface method names are not 100% settled yet // some methods should many be moved to DefaultChannel only as they are more used for testing purpose // and we should add methods to traverse the channels // and maybe a channel registry,Design,14
744,camel,"// TODO: This is not a nice unit test. Please do not do like this. Big, confusing and takes long time to run",Test,14
745,camel,// TODO: this is wrong a configuration should not have CamelContext,Defect,14
746,camel,"// TODO: this is wrong, this should be configured on the component instead // and no static code please!",Defect,14
747,camel,// TODO: This logic can be in internal processor,Requirement,14
748,camel,// TODO: this logic should be in component class // TODO: all the options in the endpoint should be getter/setter so you can configure them as plain Java,Design,14
749,camel,// TODO: This method is longer than maximally allowed 200 lines // CHECKSTYLE:OFF,Design,14
750,camel,"// TODO: This method is no longer needed, and we can avoid using it",Design,14
751,camel,// TODO: This method is not used,Design,14
752,camel,TODO: this method should probably be more strict and validate  ,Design,14
753,camel,// TODO: this only supports one mongodb,Requirement,14
754,camel,// TODO: this operation is currently not supported by hazelcast,Requirement,14
755,camel,// TODO: This should be a task as well // and wrap it by a instrumentation processor that is to be used for performance stats // for this particular route,Requirement,14
756,camel,"// TODO: This should be refactored, to unit test the MyRoutes from the src/main/java",Test,14
757,camel,"// TODO: This should probably happen, but hitting an open transaction or flush in progress. // Is there a thread holding onto it? //        entityManager.close();",Defect,14
