Project,commenttext,label,commenttype
argouml,"/**
     * Translate the visibility flag of a Fig to the PGML ""visibility"" attribute
     * value.
     * The PGML values are 0=hidden and 1=shown.
     * If not specified then 1 is the default so we return null for this to
     * prevent redundent data being written to PGML.
     * TODO: Remove on GEF release after 0.11.9 as it will be provided there.
     * 
     * @param f The Fig
     * @return ""0""=hidden, null=shown
     */",Design,14
argouml,"/**
 * The file persister for the UML model.
 * TODO: This is empty.  What is its purpose? - tfm
 * @author Bob Tarling
 */",Design,14
argouml,"/*
             * TODO: Not sure we need to do this, but just to be safe for now.
             */",Design,14
argouml,"/**
     * Open a ZipInputStream to the first file found with a given extension.
     *
     * TODO: Remove since this is a duplicate of ZipFilePersister method
     * when we have refactored the Persister subsystem.
     *
     * @param url
     *            The URL of the zip file.
     * @param ext
     *            The required extension.
     * @return the zip stream positioned at the required location.
     * @throws IOException
     *             if there is a problem opening the file.
     */",Design,14
argouml,"/**
 * TODO: this doesn't need a full ProfileReference since it uses the
 * reader handed in the constructor. It doesn't make much sense to make
 * its callers init the path to some name which it doesn't need...
 *
 * @author Luis Sergio Oliveira (euluis)
 */",Design,14
argouml,// TODO: What does the magic number 6000 represent here? // Put it in an explanatory literal! - tfm - 20071205,Design,14
argouml,"// TODO: Seems like overkill to load the model just to get the display // name, but that's where it's stored currently - tfm",Design,14
argouml,"// TODO: This appears unused.  If it's needed, the Model API should // be enhanced to provide a method that does this directly.",Design,14
argouml,// TODO: Is this (critics embedded in comments) actually used by anyone?,Design,14
argouml,// TODO: All this profile loading/handling needs to // move someplace in model subsystem probably,Design,14
argouml,// TODO: We need a specific exception type here.,Design,14
argouml,"//TODO: this profile isn't used anymore, see getModel()",Design,14
argouml,// TODO: This is an absurdly long method! Break it up.,Design,14
argouml,// TODO: We need a specific exception type here.,Design,14
argouml,// TODO: This code is cloned over and over again! - tfm,Design,14
argouml,"/**
 * Settings dialog tab panel for layout options.<p>
 *
 * TODO: This class contains a lot of references to org.argouml.uml.ui.
 * It would probably be better to move it there.
 * 
 * TODO: This class breaks too many dependency limitations. 
 * And it is not used anywhere. So I (MVW) disabled its functionality. 
 *
 * @author Linus Tolke
 */",Design,14
argouml,"/*
         * TODO: We could also support other flavors here,
         * e.g. image (then you can drag modelelements directly into
         * your wordprocessor, to be inserted as an image).
         */",Design,14
argouml,// TODO: Why isn't this done in save?,Design,14
argouml,"// TODO: The following handling of multiselection is just a local // solution for the line color, better find a more general solution: // (I don't know if it's undoable this way - thn)",Design,14
argouml,"// TODO: The following handling of multiselection is just a local // solution for the fill color, better find a more general solution: // (I don't know if it's undoable this way - thn)",Design,14
argouml,// TODO: We need to get the model/extent (and package?) associated with // the current diagram so that we can create the new element in the // right place.,Design,14
argouml,"/**
 * The dialog that allows the user to go to any diagram in the project
 * by doubleclicking on it.<p>
 *
 * This dialog is not modal, and can stay open while the user
 * is working on the model. It is even possible to open multiple
 * of these dialogs, although the purpose of such useraction eludes me.<p>
 *
 * TODO: This dialog should have multiple tabs named ""Help"", ""Diagram"",
 * ""Classifier"", ""StateVertex"", etc. Which would allow the user to go to other
 * things than diagrams.
 *
 * @author MVW
 *
 */",Design,14
argouml,// TODO: Bob says - tabs that listen for target changes // should register themselves not expect DetailsPane to // listen and pass on the event. Otherwise these tabs // always rely on DetailsPane. TabToDoTarget and TabProps // currently listen directly.,Design,14
argouml,"/* TODO: Some parts of ArgoUML have preliminary support for multiple
     * details panels, but we currently only support
     * the default South (bottom) panel
     */",Design,14
argouml,// TODO: Check that this is correct,Design,14
argouml,"/**
     * Flag to indicate if we are the main application
     * or being integrated in another top level application such
     * as Eclipse (via the ArgoEclipse plugin).
     * TODO: This is a temporary measure until ProjectBrowser
     * can be refactored more appropriately. - tfm
     */",Design,14
argouml,// TODO: Bob says - tabs that listen for target changes // should register themselves not expect DetailsPane to // listen and pass on the event. Otherwise these tabs // always rely on DetailsPane. TabToDoTarget and TabProps // currently listen directly.,Design,14
argouml,"/**
     * Try to save the project.
     * @param overwrite if true, then we overwrite without asking
     * @param file the File to save to
     * @param pmw       the ProgressMonitor to be updated;
     * @return true if successful
     *
     * TODO: Separate this into a Swing specific class - tfm
     * @deprecated in 0.29.1 by Bob Tarling use trySaveWithProgressMonitor
     */",Design,14
argouml,"/*
     * TODO: Work in progress here to allow multiple details panes with
     * different contents - Bob Tarling
     */",Design,14
argouml,// TODO: This causes a cyclic depencency with ActionSaveProject,Design,14
argouml,"/**
     * TODO: this needs work so that users can set the font
     * size through a gui preference window.
     */",Design,14
argouml,"/**
     * Loads a project displaying a nice ProgressMonitor
     *
     * @param overwrite if true, the file is going to be overwritten
     * @param file      the target file
     *
     * TODO: Separate this into a Swing specific class - tfm
     * @param exit if true: exit ArgoUML when done
     */",Design,14
argouml,// TODO: Bob says - // We're looking at focus change to // flag the start of an interaction. This // is to detect when focus is gained in a prop // panel field on the assumption editing of that // field is about to start. // Not a good assumption. We Need to see if we can get // rid of this.,Design,14
argouml,// TODO: This can't depend on ProjectBrowser.  Alternate below,Design,14
argouml,"// TODO: This is a composite association, so these will get deleted // automatically.  The only thing we need to do is check for any // additional elements that need to be deleted as a result.",Design,14
argouml,"/**
 * This class represents a Pool of Swimlanes for Activity diagrams. This is
 * exists only to act as the GEF style encloser. Other nodes in the same
 * must be placed entirely within or outside the boundaries of this Fig
 * but cannot intersect with the boundary. <p>
 * TODO: There is no actual model element being represented here so we are
 * inheriting a lot of behaviour from FigNodeModelElement that we don't want.
 * We require to split FigNodeModelElement to separate the code that requires
 * a model element owner. See issue ... <p>
 * Remark mvw: Why not give it an owner instead? The ActivityGraph 
 * is the obvious candidate, or maybe the top state.
 *
 * @author mkl
 */",Design,14
